X,Y,ID
773,1592,1739
930,1592,1741
993,1592,1713
1139,1592,1712
1255,1592,1710
1341,1592,1709
1453,1592,1704
1546,1592,1703
1604,1592,1543
1698,1592,1542
1708,1592,2841
1723,1592,792
1724,1592,2841
1728,1592,792
1729,1592,2839
1758,1592,2836
1800,1592,2842
1811,1592,2878
1862,1592,790
1863,1592,2854
1903,1592,775
1936,1592,2859
1958,1592,768
2008,1592,2895
2023,1592,769
2050,1592,1534
2098,1592,1533
2161,1592,1591
2354,1592,1598
2510,1592,1600
2760,1592,1585
2793,1592,1601
2888,1592,1463
2994,1592,1462
3019,1592,1172
3041,1592,1801
3065,1592,4084
3071,1592,1801
3111,1592,4094
3160,1592,4095
3187,1592,4107
3213,1592,4108
3226,1592,4104
3255,1592,4102
3266,1592,4104
3272,1592,4050
3311,1592,4047
3319,1592,4045
3337,1592,1651
3348,1592,4037
3362,1592,4036
3403,1592,4035
3421,1592,4049
3438,1592,1449
3486,1592,4020
3489,1592,1449
3496,1592,4020
3502,1592,1449
3568,1592,1450
3674,1592,1455
3693,1592,1617
3791,1592,1620
3937,1592,1621
4080,1592,1623
4246,1592,1624
4280,1592,1644
4289,1592,1642
4465,1592,1641
4633,1592,1420
4649,1592,1355
4682,1592,1356
4738,1592,1408
4857,1592,4846
4882,1592,2729
4941,1592,1410
5008,1592,2730
5030,1592,1407
5154,1592,1406
5264,1592,1432
5371,1592,1430
5491,1592,1433
0,1593,1726
182,1593,1733
322,1593,1728
422,1593,1738
558,1593,1725
616,1593,1737
771,1593,1739
933,1593,1741
990,1593,1713
1140,1593,1712
1253,1593,1710
1342,1593,1709
1452,1593,1704
1547,1593,1703
1603,1593,1543
1692,1593,1542
1708,1593,2841
1722,1593,792
1729,1593,2839
1758,1593,2836
1801,1593,2842
1811,1593,2878
1858,1593,790
1864,1593,2854
1903,1593,775
1935,1593,2859
1957,1593,768
2008,1593,2895
2022,1593,769
2050,1593,1534
2100,1593,1533
2160,1593,1591
2353,1593,1599
2358,1593,1598
2510,1593,1600
2761,1593,1585
2782,1593,1601
2888,1593,1463
2983,1593,1462
3019,1593,1172
3040,1593,1801
3112,1593,4094
3160,1593,4095
3189,1593,4107
3213,1593,4108
3227,1593,4104
3256,1593,4102
3265,1593,4104
3274,1593,4050
3311,1593,4047
3320,1593,4045
3337,1593,1651
3349,1593,4037
3363,1593,4036
3401,1593,4035
3421,1593,4049
3438,1593,1449
3486,1593,4020
3491,1593,1449
3496,1593,4020
3502,1593,1449
3568,1593,1450
3573,1593,4021
3575,1593,1450
3674,1593,1455
3695,1593,1617
3790,1593,1620
3937,1593,1621
4080,1593,1623
4246,1593,1624
4279,1593,1644
4290,1593,1642
4465,1593,1641
4632,1593,1420
4653,1593,1355
4682,1593,1356
4737,1593,1408
4858,1593,4846
4881,1593,2729
4940,1593,1410
5010,1593,2730
5030,1593,1407
5155,1593,1406
5265,1593,1432
5370,1593,1430
5492,1593,1433
5629,1593,1431
0,1594,1726
182,1594,1733
318,1594,1728
423,1594,1738
556,1594,1725
618,1594,1737
769,1594,1739
935,1594,1741
987,1594,1713
1141,1594,1712
1251,1594,1710
1344,1594,1709
1450,1594,1704
1548,1594,1703
1603,1594,1543
1690,1594,1542
1708,1594,2841
1720,1594,792
1729,1594,2839
1758,1594,2836
1802,1594,2842
1811,1594,2878
1857,1594,790
1864,1594,2854
1903,1594,775
1931,1594,2859
1957,1594,768
2008,1594,2895
2022,1594,769
2052,1594,1534
2101,1594,1533
2159,1594,1591
2352,1594,1599
2360,1594,1598
2509,1594,1600
2763,1594,1585
2780,1594,1601
2888,1594,1463
2981,1594,1462
3018,1594,1172
3038,1594,1801
3113,1594,4094
3159,1594,4095
3191,1594,4107
3212,1594,4108
3228,1594,4104
3258,1594,4102
3262,1594,4104
3274,1594,4050
3311,1594,4047
3321,1594,4045
3338,1594,1651
3348,1594,4037
3365,1594,4036
3401,1594,4035
3421,1594,4049
3438,1594,1449
3486,1594,4020
3491,1594,1449
3497,1594,4020
3502,1594,1449
3568,1594,1450
3572,1594,4021
3579,1594,1450
3674,1594,1455
3730,1594,1617
3790,1594,1620
3937,1594,1621
4079,1594,1623
4247,1594,1624
4278,1594,1644
4290,1594,1642
4465,1594,1641
4631,1594,1420
4655,1594,1355
4682,1594,1356
4736,1594,1408
4854,1594,4846
4857,1594,1408
4858,1594,4846
4881,1594,2729
4939,1594,1410
5010,1594,2730
5030,1594,1407
5155,1594,1406
5266,1594,1432
5369,1594,1430
5495,1594,1433
5618,1594,1431
0,1595,1726
183,1595,1733
314,1595,1728
425,1595,1738
553,1595,1725
621,1595,1737
766,1595,1739
938,1595,1741
984,1595,1713
1142,1595,1712
1250,1595,1710
1346,1595,1709
1448,1595,1704
1550,1595,1703
1603,1595,1543
1686,1595,1542
1707,1595,2841
1719,1595,792
1729,1595,2839
1759,1595,2836
1803,1595,2842
1811,1595,2878
1855,1595,790
1866,1595,2854
1902,1595,775
1929,1595,2859
1953,1595,2855
1955,1595,2859
1957,1595,768
1959,1595,2855
1963,1595,768
2008,1595,2895
2022,1595,769
2051,1595,1534
2102,1595,1533
2156,1595,1590
2157,1595,1591
2351,1595,1599
2362,1595,1598
2509,1595,1600
2766,1595,1585
2778,1595,1601
2888,1595,1463
2979,1595,1462
3017,1595,1172
3038,1595,1801
3115,1595,4094
3159,1595,4095
3196,1595,4107
3212,1595,4108
3229,1595,4104
3276,1595,4050
3309,1595,4047
3321,1595,4045
3338,1595,1651
3348,1595,4037
3366,1595,4036
3399,1595,4035
3421,1595,4049
3438,1595,1449
3486,1595,4020
3491,1595,1449
3499,1595,4020
3502,1595,1449
3568,1595,1450
3571,1595,4021
3580,1595,1450
3674,1595,1455
3732,1595,1617
3790,1595,1620
3937,1595,1621
4079,1595,1623
4247,1595,1624
4276,1595,1644
4291,1595,1642
4464,1595,1641
4630,1595,1420
4658,1595,1355
4682,1595,1356
4735,1595,1408
4854,1595,4846
4881,1595,2729
4939,1595,1410
5008,1595,2730
5030,1595,1407
5156,1595,1406
5267,1595,1432
5367,1595,1430
5497,1595,1433
5607,1595,1431
0,1596,1726
183,1596,1733
309,1596,1728
427,1596,1738
550,1596,1725
622,1596,1737
763,1596,1739
940,1596,1741
981,1596,1713
1143,1596,1712
1248,1596,1710
1348,1596,1709
1446,1596,1704
1552,1596,1703
1603,1596,1543
1684,1596,1542
1707,1596,2841
1719,1596,792
1729,1596,2839
1759,1596,2836
1803,1596,2842
1812,1596,2878
1854,1596,790
1867,1596,2854
1901,1596,775
1928,1596,2859
1953,1596,2855
1964,1596,2887
1972,1596,768
2007,1596,2895
2022,1596,769
2050,1596,1534
2103,1596,1533
2155,1596,1590
2157,1596,1591
2350,1596,1599
2367,1596,1598
2508,1596,1600
2768,1596,1585
2773,1596,1601
2888,1596,1463
2965,1596,1462
3016,1596,1172
3038,1596,1801
3118,1596,4094
3158,1596,4095
3199,1596,4107
3211,1596,4108
3230,1596,4104
3276,1596,4050
3309,1596,4047
3322,1596,4045
3340,1596,1651
3348,1596,4037
3366,1596,4036
3398,1596,4035
3421,1596,4049
3438,1596,1449
3499,1596,4020
3502,1596,1449
3567,1596,4021
3569,1596,1450
3571,1596,4021
3580,1596,1450
3674,1596,1455
3734,1596,1617
3790,1596,1620
3937,1596,1621
4078,1596,1623
4248,1596,1624
4274,1596,1644
4291,1596,1642
4464,1596,1641
4630,1596,1420
4661,1596,1355
4682,1596,1356
4734,1596,1408
4854,1596,4846
4881,1596,2729
4937,1596,1410
4938,1596,2729
4939,1596,1410
5008,1596,2730
5030,1596,1407
5156,1596,1406
5268,1596,1432
5366,1596,1430
5498,1596,1433
5595,1596,1431
0,1597,1726
184,1597,1733
305,1597,1728
429,1597,1738
548,1597,1725
624,1597,1737
761,1597,1739
943,1597,1741
980,1597,1713
1145,1597,1712
1246,1597,1710
1351,1597,1709
1445,1597,1704
1554,1597,1703
1603,1597,1543
1682,1597,1542
1706,1597,2841
1717,1597,792
1729,1597,2839
1759,1597,2836
1803,1597,2842
1812,1597,2878
1853,1597,790
1869,1597,2854
1901,1597,775
1927,1597,2859
1953,1597,2855
1964,1597,2887
1979,1597,768
2006,1597,2895
2022,1597,769
2041,1597,2887
2044,1597,769
2050,1597,1534
2105,1597,1533
2154,1597,1590
2158,1597,1591
2349,1597,1599
2369,1597,1598
2508,1597,1600
2770,1597,1585
2773,1597,1601
2888,1597,1463
2963,1597,1462
3016,1597,1172
3038,1597,1801
3119,1597,4094
3158,1597,4095
3201,1597,4107
3210,1597,4108
3230,1597,4104
3277,1597,4050
3309,1597,4047
3322,1597,4045
3340,1597,1651
3349,1597,4037
3367,1597,4036
3398,1597,4035
3421,1597,4049
3438,1597,1449
3568,1597,4021
3580,1597,1450
3674,1597,1455
3769,1597,1617
3790,1597,1620
3937,1597,1621
4078,1597,1623
4248,1597,1624
4272,1597,1644
4292,1597,1642
4463,1597,1641
4629,1597,1420
4669,1597,1355
4682,1597,1356
4733,1597,1408
4854,1597,4846
4881,1597,2729
4937,1597,1410
5006,1597,2730
5031,1597,1407
5157,1597,1406
5268,1597,1432
5365,1597,1430
5498,1597,1433
5584,1597,1431
0,1598,1726
184,1598,1733
302,1598,1728
430,1598,1738
545,1598,1725
626,1598,1737
758,1598,1739
945,1598,1741
978,1598,1713
1147,1598,1712
1244,1598,1710
1353,1598,1709
1443,1598,1704
1555,1598,1703
1603,1598,1543
1676,1598,1542
1706,1598,2841
1716,1598,792
1730,1598,2839
1760,1598,2836
1802,1598,2842
1813,1598,2878
1850,1598,790
1870,1598,2854
1901,1598,775
1926,1598,2859
1953,1598,2855
1964,1598,2887
1983,1598,768
2004,1598,2895
2022,1598,769
2040,1598,2887
2045,1598,769
2048,1598,1534
2107,1598,1533
2154,1598,1590
2159,1598,1591
2348,1598,1599
2371,1598,1598
2507,1598,1600
2772,1598,1601
2888,1598,1463
2961,1598,1462
3015,1598,1172
3037,1598,1801
3121,1598,4094
3159,1598,4095
3203,1598,4107
3209,1598,4108
3230,1598,4104
3277,1598,4050
3309,1598,4047
3322,1598,4045
3340,1598,1651
3349,1598,4037
3367,1598,4036
3397,1598,4035
3421,1598,4049
3439,1598,1449
3510,1598,4020
3511,1598,1449
3569,1598,4021
3580,1598,1450
3674,1598,1455
3771,1598,1617
3790,1598,1620
3937,1598,1621
4077,1598,1623
4248,1598,1624
4271,1598,1644
4292,1598,1642
4463,1598,1641
4628,1598,1420
4671,1598,1355
4682,1598,1356
4732,1598,1408
4851,1598,4846
4881,1598,2729
4938,1598,1410
5005,1598,2730
5031,1598,1407
5157,1598,1406
5269,1598,1432
5364,1598,1430
5499,1598,1433
5572,1598,1431
0,1599,1726
185,1599,1733
297,1599,1728
431,1599,1738
542,1599,1725
629,1599,1737
755,1599,1739
948,1599,1741
975,1599,1713
1149,1599,1712
1241,1599,1710
1355,1599,1709
1441,1599,1704
1557,1599,1703
1602,1599,1543
1674,1599,1542
1705,1599,2841
1713,1599,792
1730,1599,2839
1760,1599,2836
1802,1599,2842
1813,1599,2878
1848,1599,790
1871,1599,2854
1901,1599,2858
1907,1599,775
1926,1599,2859
1953,1599,2855
1964,1599,2887
1990,1599,768
2002,1599,2895
2022,1599,769
2040,1599,2887
2045,1599,1534
2109,1599,1533
2153,1599,1590
2160,1599,1591
2347,1599,1599
2373,1599,1598
2507,1599,1600
2772,1599,1601
2888,1599,1463
2950,1599,1462
3012,1599,1172
3037,1599,1801
3122,1599,4094
3159,1599,4095
3204,1599,4107
3207,1599,4108
3231,1599,4104
3277,1599,4050
3308,1599,4047
3322,1599,4045
3334,1599,4040
3340,1599,1651
3349,1599,4037
3367,1599,4036
3397,1599,4035
3421,1599,4049
3439,1599,1449
3508,1599,4020
3511,1599,1449
3569,1599,4021
3580,1599,1450
3674,1599,1455
3773,1599,1617
3790,1599,1620
3937,1599,1621
4077,1599,1623
4249,1599,1624
4269,1599,1644
4292,1599,1642
4462,1599,1641
4627,1599,1420
4673,1599,1355
4682,1599,1356
4731,1599,1408
4851,1599,4846
4881,1599,2729
4938,1599,1410
5005,1599,2730
5031,1599,1407
5158,1599,1406
5270,1599,1432
5363,1599,1430
5499,1599,1433
5561,1599,1431
0,1600,1726
185,1600,1733
293,1600,1728
433,1600,1738
540,1600,1725
632,1600,1737
753,1600,1739
950,1600,1741
972,1600,1713
1151,1600,1712
1239,1600,1710
1356,1600,1709
1439,1600,1704
1559,1600,1703
1602,1600,1543
1670,1600,1542
1705,1600,2841
1713,1600,792
1730,1600,2839
1759,1600,2836
1802,1600,2842
1813,1600,2878
1847,1600,790
1872,1600,2854
1900,1600,2858
1908,1600,775
1923,1600,2858
1925,1600,2859
1953,1600,2855
1964,1600,2887
1994,1600,768
2000,1600,2895
2022,1600,769
2039,1600,2887
2049,1600,1534
2110,1600,1533
2153,1600,1590
2161,1600,1591
2345,1600,1599
2375,1600,1598
2506,1600,1600
2772,1600,1601
2888,1600,1463
2948,1600,1462
3011,1600,1172
3036,1600,1801
3123,1600,4094
3160,1600,4095
3204,1600,4108
3231,1600,4104
3277,1600,4050
3308,1600,4047
3321,1600,4045
3332,1600,4040
3340,1600,1651
3350,1600,4037
3367,1600,4036
3397,1600,4035
3421,1600,4049
3439,1600,1449
3508,1600,4020
3514,1600,1449
3570,1600,4021
3581,1600,1450
3674,1600,1455
3790,1600,1620
3937,1600,1621
4076,1600,1623
4249,1600,1624
4267,1600,1644
4293,1600,1642
4462,1600,1641
4627,1600,1420
4685,1600,1356
4729,1600,1408
4851,1600,4846
4881,1600,2729
4937,1600,1410
5006,1600,2730
5031,1600,1407
5158,1600,1406
5271,1600,1432
5362,1600,1430
5499,1600,1433
5549,1600,1431
0,1601,1726
186,1601,1733
289,1601,1728
435,1601,1738
537,1601,1725
634,1601,1737
750,1601,1739
953,1601,1741
969,1601,1713
1153,1601,1712
1237,1601,1710
1358,1601,1709
1438,1601,1704
1561,1601,1703
1602,1601,1543
1668,1601,1542
1705,1601,2841
1711,1601,792
1730,1601,2839
1759,1601,2836
1801,1601,2842
1813,1601,2878
1846,1601,790
1873,1601,2854
1899,1601,2858
1909,1601,775
1921,1601,2858
1925,1601,2859
1953,1601,2855
1964,1601,2887
1994,1601,768
1999,1601,2895
2022,1601,769
2038,1601,2887
2048,1601,1534
2111,1601,1533
2152,1601,1590
2162,1601,1591
2345,1601,1599
2377,1601,1598
2506,1601,1600
2771,1601,1601
2888,1601,1463
2946,1601,1462
3009,1601,1172
3036,1601,1801
3125,1601,4094
3160,1601,4095
3204,1601,4108
3231,1601,4104
3278,1601,4046
3281,1601,4050
3308,1601,4047
3321,1601,4045
3332,1601,4040
3342,1601,1651
3350,1601,4037
3367,1601,4036
3397,1601,4035
3422,1601,4049
3440,1601,1449
3509,1601,4020
3514,1601,1449
3570,1601,4021
3582,1601,1450
3674,1601,1455
3790,1601,1620
3938,1601,1621
4076,1601,1623
4250,1601,1624
4266,1601,1644
4293,1601,1642
4461,1601,1641
4626,1601,1420
4689,1601,1356
4728,1601,1408
4852,1601,4846
4881,1601,2729
4934,1601,1410
4935,1601,2729
4937,1601,1410
5006,1601,2730
5031,1601,1407
5159,1601,1406
5272,1601,1432
5360,1601,1430
5507,1601,1431
5514,1601,1433
5536,1601,1431
0,1602,1726
186,1602,1733
285,1602,1728
437,1602,1738
534,1602,1725
637,1602,1737
749,1602,1739
955,1602,1741
966,1602,1713
1155,1602,1712
1236,1602,1710
1360,1602,1709
1439,1602,1704
1562,1602,1703
1601,1602,1543
1666,1602,1542
1705,1602,792
1730,1602,2839
1758,1602,2836
1801,1602,2842
1813,1602,2878
1846,1602,790
1874,1602,2854
1899,1602,2858
1910,1602,775
1919,1602,2858
1925,1602,2859
1953,1602,2855
1964,1602,2887
1999,1602,2895
2022,1602,769
2036,1602,2887
2048,1602,1534
2112,1602,1533
2151,1602,1590
2163,1602,1591
2344,1602,1599
2382,1602,1598
2505,1602,1600
2771,1602,1601
2888,1602,1463
2932,1602,1462
3008,1602,1172
3036,1602,1801
3126,1602,4094
3160,1602,4095
3204,1602,4108
3231,1602,4104
3278,1602,4046
3283,1602,4050
3306,1602,4047
3321,1602,4045
3331,1602,4040
3341,1602,1651
3350,1602,4037
3367,1602,4036
3396,1602,4035
3422,1602,4049
3440,1602,1449
3510,1602,4020
3513,1602,1449
3570,1602,4021
3583,1602,1450
3673,1602,1455
3790,1602,1620
3938,1602,1621
4075,1602,1623
4250,1602,1624
4265,1602,1644
4294,1602,1642
4461,1602,1641
4625,1602,1420
4691,1602,1356
4727,1602,1408
4852,1602,4846
4881,1602,2729
4930,1602,1410
5007,1602,2730
5031,1602,1407
5159,1602,1406
5273,1602,1432
5359,1602,1430
5508,1602,1431
5517,1602,1433
5524,1602,1431
0,1603,1726
187,1603,1733
280,1603,1728
438,1603,1738
532,1603,1725
638,1603,1737
747,1603,1739
958,1603,1741
963,1603,1739
964,1603,1713
1157,1603,1712
1234,1603,1710
1362,1603,1709
1434,1603,1704
1564,1603,1703
1601,1603,1543
1660,1603,1542
1704,1603,792
1729,1603,2839
1758,1603,2836
1801,1603,2842
1813,1603,2878
1845,1603,790
1875,1603,2854
1897,1603,2858
1912,1603,775
1918,1603,2858
1926,1603,2859
1953,1603,2855
1964,1603,2887
2001,1603,2895
2016,1603,2887
2029,1603,769
2035,1603,2887
2048,1603,1534
2114,1603,1533
2150,1603,1590
2164,1603,1591
2343,1603,1599
2384,1603,1598
2505,1603,1600
2771,1603,1601
2888,1603,1463
2930,1603,1462
3008,1603,1172
3035,1603,1801
3127,1603,4094
3161,1603,4095
3203,1603,4108
3231,1603,4104
3277,1603,4046
3283,1603,4050
3306,1603,4047
3321,1603,4045
3330,1603,4040
3342,1603,1651
3349,1603,4037
3367,1603,4036
3395,1603,4035
3422,1603,4049
3439,1603,1449
3510,1603,4020
3513,1603,1449
3570,1603,4021
3584,1603,1450
3673,1603,1455
3790,1603,1620
3938,1603,1621
4075,1603,1623
4250,1603,1624
4264,1603,1644
4294,1603,1642
4460,1603,1641
4624,1603,1420
4693,1603,1356
4726,1603,1408
4852,1603,4846
4881,1603,2729
4929,1603,1410
5006,1603,2730
5031,1603,1407
5160,1603,1406
5274,1603,1432
5358,1603,1430
5508,1603,1431
0,1604,1726
187,1604,1733
276,1604,1728
439,1604,1738
529,1604,1725
640,1604,1737
745,1604,1739
960,1604,1741
962,1604,1739
964,1604,1713
1158,1604,1712
1232,1604,1710
1365,1604,1709
1432,1604,1704
1566,1604,1703
1601,1604,1543
1658,1604,1542
1705,1604,792
1728,1604,2839
1758,1604,2836
1801,1604,2842
1813,1604,2878
1845,1604,790
1876,1604,2854
1897,1604,2858
1913,1604,775
1915,1604,2858
1926,1604,2859
1953,1604,2855
1965,1604,2887
2002,1604,2895
2015,1604,2887
2045,1604,1534
2046,1604,2887
2047,1604,1534
2116,1604,1533
2149,1604,1590
2165,1604,1591
2341,1604,1599
2386,1604,1598
2504,1604,1600
2771,1604,1601
2888,1604,1463
2928,1604,1462
3008,1604,1172
3035,1604,1801
3128,1604,4094
3161,1604,4095
3202,1604,4108
3230,1604,4104
3277,1604,4046
3283,1604,4050
3285,1604,4046
3288,1604,4050
3292,1604,4046
3294,1604,4050
3306,1604,4047
3322,1604,4045
3327,1604,4040
3342,1604,1651
3349,1604,4037
3369,1604,4036
3395,1604,4035
3422,1604,4049
3437,1604,1449
3507,1604,4020
3512,1604,1449
3570,1604,4021
3584,1604,1450
3672,1604,1455
3790,1604,1620
3928,1604,1647
3938,1604,1621
4074,1604,1623
4250,1604,1624
4262,1604,1644
4294,1604,1642
4460,1604,1641
4624,1604,1420
4703,1604,1356
4725,1604,1408
4852,1604,4846
4880,1604,2729
4928,1604,1410
5006,1604,2730
5032,1604,1407
5160,1604,1406
5275,1604,1432
5357,1604,1430
5508,1604,1431
0,1605,1726
58,1605,1243
61,1605,1726
188,1605,1733
272,1605,1728
441,1605,1738
526,1605,1725
642,1605,1737
742,1605,1739
964,1605,1713
1160,1605,1712
1230,1605,1710
1367,1605,1709
1431,1605,1704
1568,1605,1703
1601,1605,1543
1654,1605,1542
1706,1605,792
1728,1605,2839
1757,1605,2836
1801,1605,2842
1813,1605,2878
1844,1605,790
1878,1605,2854
1896,1605,2858
1926,1605,2859
1953,1605,2855
1965,1605,2887
2004,1605,2895
2014,1605,2887
2045,1605,1534
2048,1605,2887
2050,1605,1534
2118,1605,1533
2149,1605,1590
2166,1605,1591
2340,1605,1599
2391,1605,1598
2504,1605,1600
2770,1605,1601
2888,1605,1463
2917,1605,1462
3008,1605,1172
3035,1605,1801
3129,1605,4094
3134,1605,1801
3140,1605,4094
3161,1605,4095
3201,1605,4108
3230,1605,4104
3277,1605,4046
3284,1605,4050
3285,1605,4046
3291,1605,4050
3292,1605,4046
3295,1605,4050
3306,1605,4047
3321,1605,4040
3343,1605,1651
3349,1605,4037
3369,1605,4036
3381,1605,4048
3387,1605,4036
3395,1605,4035
3422,1605,4049
3437,1605,1449
3438,1605,4049
3439,1605,1449
3508,1605,4020
3512,1605,1449
3569,1605,4021
3585,1605,1450
3672,1605,1455
3790,1605,1620
3926,1605,1647
3938,1605,1621
4074,1605,1623
4250,1605,1624
4260,1605,1644
4295,1605,1642
4460,1605,1641
4623,1605,1420
4705,1605,1356
4724,1605,1408
4847,1605,4846
4848,1605,1408
4851,1605,4846
4880,1605,2729
4928,1605,1410
5005,1605,2730
5032,1605,1407
5161,1605,1406
5276,1605,1432
5356,1605,1430
5508,1605,1431
0,1606,1726
57,1606,1243
61,1606,1726
188,1606,1733
268,1606,1728
443,1606,1738
524,1606,1725
645,1606,1737
739,1606,1739
964,1606,1713
1162,1606,1712
1229,1606,1710
1369,1606,1709
1429,1606,1704
1569,1606,1703
1601,1606,1543
1652,1606,1542
1706,1606,792
1728,1606,2839
1757,1606,2836
1801,1606,2842
1813,1606,2878
1843,1606,790
1879,1606,2854
1896,1606,2858
1926,1606,2859
1953,1606,2855
1965,1606,2887
2006,1606,2895
2008,1606,2887
2046,1606,1534
2047,1606,2887
2050,1606,1534
2119,1606,1533
2148,1606,1590
2167,1606,1591
2339,1606,1599
2393,1606,1598
2504,1606,1600
2770,1606,1601
2888,1606,1463
2915,1606,1462
3007,1606,1172
3035,1606,1801
3130,1606,4094
3133,1606,1801
3141,1606,4094
3161,1606,4095
3200,1606,4108
3229,1606,4104
3270,1606,4046
3274,1606,4104
3275,1606,4046
3295,1606,4050
3306,1606,4047
3321,1606,4040
3343,1606,1651
3350,1606,4037
3370,1606,4036
3380,1606,4048
3391,1606,4036
3395,1606,4035
3422,1606,4049
3439,1606,1449
3509,1606,4020
3514,1606,1449
3569,1606,4021
3586,1606,1450
3671,1606,1455
3790,1606,1620
3925,1606,1647
3939,1606,1621
4074,1606,1623
4250,1606,1624
4258,1606,1644
4295,1606,1642
4460,1606,1641
4622,1606,1420
4706,1606,1356
4723,1606,1408
4847,1606,4846
4880,1606,2729
4928,1606,1410
5005,1606,2730
5032,1606,1407
5162,1606,1406
5277,1606,1412
5278,1606,1432
5355,1606,1430
5508,1606,1431
0,1607,1726
57,1607,1243
61,1607,1726
189,1607,1733
264,1607,1728
445,1607,1738
521,1607,1725
646,1607,1737
737,1607,1739
964,1607,1713
1164,1607,1712
1227,1607,1710
1370,1607,1709
1427,1607,1704
1571,1607,1703
1601,1607,1543
1650,1607,1542
1705,1607,792
1728,1607,2839
1756,1607,791
1760,1607,2836
1765,1607,791
1766,1607,2836
1801,1607,2842
1813,1607,2878
1843,1607,790
1882,1607,2854
1896,1607,2858
1926,1607,2859
1952,1607,2855
1965,1607,2887
2049,1607,1534
2120,1607,1533
2148,1607,1590
2168,1607,1591
2338,1607,1599
2395,1607,1598
2504,1607,1600
2770,1607,1601
2888,1607,1463
2913,1607,1462
3006,1607,1172
3035,1607,1801
3141,1607,4094
3161,1607,4095
3199,1607,4108
3229,1607,4104
3269,1607,4046
3296,1607,4050
3303,1607,4047
3321,1607,4040
3342,1607,1651
3350,1607,4037
3371,1607,4036
3379,1607,4048
3395,1607,4035
3422,1607,1195
3424,1607,4049
3439,1607,1449
3510,1607,4020
3513,1607,1449
3568,1607,4021
3586,1607,1450
3671,1607,1455
3790,1607,1620
3912,1607,1647
3958,1607,1621
4074,1607,1623
4250,1607,1624
4257,1607,1644
4296,1607,1642
4460,1607,1641
4621,1607,1420
4710,1607,1356
4722,1607,1408
4846,1607,4846
4880,1607,2729
4928,1607,1410
5005,1607,2730
5032,1607,1407
5163,1607,1406
5276,1607,1412
5279,1607,1432
5353,1607,1430
5508,1607,1431
0,1608,1726
57,1608,1243
61,1608,1726
189,1608,1733
260,1608,1728
446,1608,1738
518,1608,1725
648,1608,1737
734,1608,1739
964,1608,1713
1165,1608,1712
1225,1608,1710
1372,1608,1709
1425,1608,1704
1573,1608,1703
1600,1608,1543
1644,1608,1542
1705,1608,792
1728,1608,2839
1756,1608,791
1769,1608,2836
1801,1608,2842
1813,1608,2878
1842,1608,790
1886,1608,2854
1895,1608,2858
1926,1608,2859
1952,1608,2855
1965,1608,2887
2048,1608,1534
2121,1608,1533
2147,1608,1590
2169,1608,1591
2337,1608,1599
2400,1608,1598
2504,1608,1600
2770,1608,1601
2888,1608,1463
2899,1608,1462
3006,1608,1172
3035,1608,1801
3142,1608,4094
3162,1608,4095
3197,1608,4108
3229,1608,4104
3268,1608,4046
3296,1608,4050
3303,1608,4047
3321,1608,4040
3343,1608,1651
3350,1608,4037
3371,1608,4036
3378,1608,4048
3395,1608,4035
3421,1608,1195
3425,1608,4049
3439,1608,1449
3568,1608,4021
3586,1608,1450
3671,1608,1455
3790,1608,1620
3910,1608,1647
3960,1608,1621
4074,1608,1623
4250,1608,1624
4255,1608,1644
4296,1608,1642
4460,1608,1641
4621,1608,1420
4717,1608,1356
4721,1608,1408
4846,1608,4846
4880,1608,2729
4928,1608,1410
4933,1608,2729
4934,1608,1410
4939,1608,2729
4940,1608,1410
5005,1608,2730
5032,1608,1407
5163,1608,1406
5275,1608,1412
5280,1608,1432
5352,1608,1430
5507,1608,1431
0,1609,1726
57,1609,1243
60,1609,1726
190,1609,1733
257,1609,1728
447,1609,1738
516,1609,1725
650,1609,1737
733,1609,1739
964,1609,1713
1167,1609,1712
1223,1609,1710
1374,1609,1709
1424,1609,1704
1575,1609,1703
1600,1609,1543
1642,1609,1542
1705,1609,792
1728,1609,2839
1755,1609,791
1772,1609,2836
1801,1609,2842
1814,1609,2878
1842,1609,790
1888,1609,2854
1895,1609,2858
1926,1609,2859
1952,1609,2855
1965,1609,2887
2048,1609,1534
2123,1609,1533
2147,1609,1590
2171,1609,1591
2336,1609,1599
2402,1609,1598
2503,1609,1600
2770,1609,1601
2888,1609,1463
2897,1609,1462
3004,1609,1172
3034,1609,1801
3143,1609,4094
3163,1609,4095
3195,1609,4108
3230,1609,4104
3267,1609,4046
3296,1609,4050
3300,1609,4047
3321,1609,4040
3343,1609,1651
3350,1609,4037
3371,1609,4036
3377,1609,4048
3396,1609,4035
3421,1609,1195
3425,1609,4049
3439,1609,1449
3559,1609,4021
3560,1609,1449
3568,1609,4021
3586,1609,1450
3671,1609,1455
3790,1609,1620
3908,1609,1647
3962,1609,1621
4073,1609,1623
4251,1609,1624
4253,1609,1644
4297,1609,1642
4460,1609,1641
4620,1609,1420
4719,1609,1356
4720,1609,1408
4846,1609,4846
4880,1609,2729
4929,1609,1410
4932,1609,2729
4935,1609,1410
4939,1609,2729
4940,1609,1410
5004,1609,2730
5031,1609,1407
5164,1609,1406
5274,1609,1412
5281,1609,1432
5351,1609,1430
5506,1609,1431
0,1610,1726
57,1610,1243
60,1610,1726
190,1610,1733
251,1610,1728
449,1610,1738
513,1610,1725
653,1610,1737
731,1610,1739
964,1610,1713
1169,1610,1712
1220,1610,1710
